yontem,sayfa_id,sayfa_basligi,parca_sira,parca_basligi,token_sayisi,karakter_sayisi,icerik
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,0,Giris,125,459,"ATLAS: Edge AI Tabanlı Otonom Lazer Yabani Ot İmha Robotu ATLAS Projesi, tarımda yaygın olarak kullanılan kimyasal herbisitlere alternatif olarak geliştirilmiş, yapay zeka destekli otonom bir robotik sistemdir. Sistem, sahada internet bağlantısına ihtiyaç duymadan çalışabilen uç bilişim (Edge AI) mimarisi üzerine kuruludur. Amaç, mahsul ve yabani ot ayrımını gerçek zamanlı yaparak yabani otları kök boğazından noktasal şekilde imha etmektir. Problem Tanımı"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,1,Giris,166,614,"Kimyasal herbisitler kısa vadede etkili olsa da uzun vadede toprağın yapısını bozmakta, yeraltı sularına karışmakta ve ürünlerde kalıntı riski oluşturmaktadır. Mekanik çözümler ise yüksek iş gücü gereksinimi ve düşük hassasiyet nedeniyle verim kaybına yol açabilmektedir. Bu durum, çevre dostu, hassas ve otomatik çözümlere olan ihtiyacı artırmaktadır. ATLAS'ın temel hedefi, tarım alanlarında yabani otları mahsule zarar vermeden, kimyasal kullanmadan ve insan müdahalesine gerek kalmadan ortadan kaldırmaktır. Bu amaçla sistem, bitkileri sadece ""nesne"" olarak değil, şekil ve konum bilgileriyle birlikte algılar."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,2,Giris,71,234,"Nihai hedef, yüksek doğruluklu algılama ve güvenli imha süreçlerini bir araya getirmektir. Görüntü Alımı Kameradan görüntü yakalama AI Analizi Derin öğrenme ile tespi t Hedefleme İmha Geometrik bilgi işleme Lazer ile noktasal müdahale"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,3,Giris,134,533,"Sistem, kameradan alınan görüntünün derin öğrenme modeliyle analiz edilmesiyle başlar. Tespit edilen yabani otun geometrik bilgileri işlenerek hedef noktası belirlenir. Bu bilgi, robotun lazer taretine aktarılırken aynı anda navigasyon ve güvenlik modülleriyle senkronize şekilde çalışır. Yabani otlar düzensiz geometrilere sahip olduğu için klasik bounding box tabanlı yaklaşımlar yeterli hassasiyet sunmamaktadır. ATLAS'ta kullanılan YOLOv8n-seg modeli, bitkilerin piksel tabanlı maskesini çıkararak gerçek şekillerini analiz eder."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,4,Giris,97,400,"Bu sayede hedefleme işlemi çok daha hassas yapılabilir. Veri Seti ve Eğitim Stratejisi **Transfer Learning ve Fine-Tune Yaklaşımı:** Model eğitimi sırasında açık kaynak tarım veri setleri temel alınmıştır. Ardından, projenin test edildiği yerel tarla koşullarına ait sınırlı sayıda görüntüyle fine-tune işlemi uygulanmıştır. Bu yöntem, modeli çevresel koşullara karşı daha dayanıklı hale getirmiştir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,5,Giris,160,555,"Özgün Hedefleme Algoritması Crown (Kök Boğazı) Noktası Tespiti 01 02 Segmentasyon Maskesi Alt Bölge Analizi Bitki maskesi elde edilir Kök boğazı bölgesi belirlenir 03 04 Ağırlık Merkezi Hedef Koordinat Geometrik merkez hesaplanır Lazer yönlendirme noktası Segmentasyon sonucunda elde edilen bitki maskesi analiz edilerek kök boğazına karşılık gelen alt bölge belirlenir. Bu bölgenin geometrik ağırlık merkezi hesaplanarak lazerin yönlendirileceği hedef koordinat elde edilir. Böylece yapraklara değil, bitkinin yaşamsal merkezine odaklanılır. Nesne Takibi"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,6,Giris,129,501,Robot hareket halindeyken aynı yabani ota birden fazla kez atış yapılmaması için ByteTrack tabanlı takip algoritması kullanılmıştır. Her yabani ota benzersiz bir kimlik atanır ve vurulan otlar sistem belleğinde tutulur. Bu yaklaşım enerji ve zaman verimliliği sağlar. Benzersiz ID Her ot için kimlik Bellek Yönetimi Vurulan otlar kaydedilir Gerçek Zamanlılık ve Gecikme Telafisi Hareket Halinde Hassasiyet Görüntü işleme ile lazer ateşi arasında oluşabilecek gecikmeler hedef şaşmasına neden olabilir.
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,7,Giris,53,203,Bu nedenle robotun anlık hızı ve işlem süresi hesaba katılarak hedefin gelecekteki konumu tahmin edilir. Lazer bu tahmini noktaya yönlendirilir. Raspberry Pi 5 Ana kontrol birimi ve sistem koordinasyon u
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,8,Giris,168,599,"Hailo-8L NPU Edge Computing 13 TOPS yapay zeka işlem gücü İnternet bağlantısı gerektirmez ATLAS'ın ana kontrol birimi Raspberry Pi 5'tir ve sistemdeki yapay zeka yükü Hailo-8L NPU (13 TOPS) üzerine aktarılmıştır. Bu heterojen mimari sayesinde görüntü işleme CPU'yu meşgul etmez ve navigasyon, SLAM gibi görevler kesintisiz çalışabilir. Sistem, internet bağlantısına ihtiyaç duymadan sahada otonom şekilde görev yapabilir. **ROS 2 Altyapısı:** ATLAS'ın tüm yazılım altyapısı, modern robotik sistemlerde endüstri standardı haline gelmiş olan ROS 2 (Robot Operating System 2) üzerinde geliştirilmiştir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,9,Giris,141,533,"ROS 2, gerçek zamanlılığa daha uygun haberleşme altyapısı (DDS) ve dağıtık mimari desteği sayesinde otonom sistemler için yüksek güvenilirlik sunar. Sistem, görevlerine göre ayrılmış bağımsız düğümlerden (nodes) oluşur. Bu yaklaşım, yazılımın modülerliğini artırırken hata toleransını da yükseltir, herhangi bir alt sistemde oluşabilecek hata durumunda tüm sistemin çökmesini engeller. Örneğin görüntü işleme düğümü durduğunda, sürüş ve güvenlik düğümleri çalışmaya devam edebilir. ATLAS yazılımı üç ana katmanda organize edilmiştir:"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,10,Giris,103,410,"vision_node Kamera verisini alır, YOLOv8-seg modeli ile yabani otları tespit eder ve hedef koordinatları üretir. control_node Motor sürücülerini, servo taret sistemini ve lazeri kontrol eder. Güvenlik kilitleri bu düğüm üzerinden yönetilir. navigation_node SLAM, yol planlama ve hız kontrolünden sorumludur. Düğümler arası haberleşme, ROS 2 topic ve service yapıları üzerinden asenkron olarak gerçekleştirilir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,11,Giris,132,505,"Bu sayede sistem, gerçek zamanlı veri akışını gecikme olmadan sürdürebilir. ATLAS, bilinmeyen ortamlarda kendi konumunu belirleyebilmek ve harita oluşturabilmek için SLAM Toolbox kullanmaktadır. LIDAR sensöründen alınan verilerle 2 boyutlu doluluk haritası (occupancy grid) oluşturulur. Navigasyon için ROS 2 Nav2 yığını kullanılmaktadır. Global planner, robotun A noktasından B noktasına en uygun yolu hesaplar; local planner ise önüne çıkan anlık engellerden kaçınarak bu yolu dinamik şekilde günceller."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,12,Giris,71,277,"Böylece robot hem planlı hem de güvenli şekilde hareket edebilir. Robotun genel çalışma mantığı bir durum makinesi (state machine) yaklaşımıyla kurgulanmıştır. Bu yapı, robotun hangi durumda hangi davranışı sergileyeceğini net şekilde tanımlar. Alan taraması Yabani Ot Algılama"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,13,Giris,28,79,Hedef tespiti Güvenli Duruş Pozisyon sabitleme Hedefleme Lazer yönlendirme İmha
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,14,Giris,68,247,"Lazer ateşleme Göreve Devam Döngü tekrarı Bu yaklaşım, sahada öngörülebilir ve güvenli bir davranış sergilenmesini sağlar. ATLAS'ın elektronik altyapısı, tarla koşullarında kararlı çalışmayı hedefleyen bir güç dağıtım mimarisi üzerine kurulmuştur."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,15,Giris,98,349,"Sistem, 3S LiPo batarya ile beslenmekte ve elektriksel gürültüyü minimize etmek için ayrı güç hatları kullanılmaktadır. Yüksek Akım Hattı Motorlar için güç kaynağı Lojik Hattı Raspberry Pi için regüle edilmiş, kararlı besleme Aktüatör Hattı Servo ve lazer için ayrı güç Bu ayrım, servo motorların oluşturduğu gürültünün işlemciyi etkilemesini önler."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,16,Giris,128,468,"Motor sürüşü, yüksek akım kapasiteli sürücüler aracılığıyla diferansiyel sürüş mimarisiyle sağlanmaktadır. Bu yapı, robotun kendi ekseni etrafında dönebilmesine olanak tanır ve dar alanlarda yüksek manevra kabiliyeti sunar. Düşük seviye zaman hassas görevler (PWM üretimi, enkoder okuma, acil durdurma sinyalleri) yardımcı bir mikrodenetleyici tarafından yönetilir. Raspberry Pi ile seri haberleşme üzerinden koordineli çalışır. Hedef doğruluğu ve robot durma kontrolü"
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,17,Giris,112,423,"Lazer sistemi yalnızca yazılımsal değil, donanımsal güvenlik önlemleriyle de kontrol altına alınmıştır. Lazer rölesi, yalnızca hedef doğruluğu yeterli seviyeye ulaştığında ve robot tamamen duruyorken aktifleşir. Lazer rölesi ile fiziksel güvenlik Buna ek olarak fiziksel acil durdurma (E-Stop) butonu, ana güç hattını keserek sistemin güvenli duruma geçmesini sağlar. Bu yaklaşım, saha kullanımı için kritik öneme sahiptir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,18,Giris,63,223,"Acil Durdurma E-Stop butonu ile ana güç kesim i Uç bilişim mimarisi sayesinde gerçek zamanlı, modüler ve ölçeklenebilir bir sistem sunar. Verimli işlem gücü ve hızlı karar alma yeteneği ile sahada üstün performans gösterir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,19,Giris,91,340,"Çevresel Sürdürülebilirlik Kimyasalsız yabani ot imha yaklaşımı, çevresel etkiyi azaltır ve hassas hedefleme ile mahsule zarar riskini minimize eder. Daha sağlıklı ve verimli tarım uygulamaları sağlar. Tarımda Uygulanabilirlik İleri seviye robotik ve yapay zekâ teknolojilerinin tarım sektörüne başarılı bir şekilde entegrasyonunu gösterir."
cumle_bazli,30,ATLAS-Edge-AI-Tabanli-Otonom-Lazer-Yabani-Ot-Imha-Robotu (6).pdf,20,Giris,27,83,Otonom çalışma kabiliyeti ile iş gücü maliyetlerini düşürür ve verimliliği artırır.
cumle_bazli,33,Butce Degerlendirme Toplantisi,0,Katilimcilar,18,48,"Finans ekibi, Ayse (PM), departman yoneticiler i"
cumle_bazli,33,Butce Degerlendirme Toplantisi,1,Konusulanlar,45,142,Q2 harcamalari planlanan butcenin %8 uzerinde gerceklesti. En buyuk sapma bulut altyapi maliyetlerinde - trafik artisi beklenenden fazla oldu.
cumle_bazli,33,Butce Degerlendirme Toplantisi,2,Alinan Kararlar,58,173,"- Bulut maliyetleri icin ayri bir izleme paneli kurulacak
- Q3 butcesi %10 marj ile yeniden planlanacak
- Aylik butce takip toplantisi baslatilacak, ilk toplantı 15 Agustos
"
cumle_bazli,34,Yeni Calisan Oryantasyon Sureci,0,Yeni Calisan Oryantasyon Sureci,29,92,"
Bu dokuman, yeni baslayan bir calisanin ilk haftasinda izlenmesi gereken adimlari anlatir.
"
cumle_bazli,34,Yeni Calisan Oryantasyon Sureci,1,Ilk Gun,55,171,"Hesap erisimleri (e-posta, Slack, kod deposu) IK tarafindan onceden hazirlanmis olmali. Yeni calisan, takim liderinden proje mimarisi hakkinda kisa bir bilgilendirme alir."
cumle_bazli,34,Yeni Calisan Oryantasyon Sureci,2,Ilk Hafta,59,191,"Gelistirme ortami kurulumu tamamlanir, kucuk bir warm-up gorev atanir (gercek bir hata veya kucuk bir ozellik). Mentor atamasi yapilir - ilk ay boyunca gunluk kisa senkron gorusmeler yapilir."
cumle_bazli,34,Yeni Calisan Oryantasyon Sureci,3,Degerlendirme,41,131,"30 gunun sonunda, yoneticiyle bire bir bir degerlendirme gorusmesi yapilir - surecin nasil gittigi, zorlanilan noktalar konusulur.
"
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,0,Giris,48,133,**5 . A K A D E M İ D Ö N E M İ** * *Akademi’de edindiğiniz bilgi ve becerileri gerçek bir projede hayata geçirmeye hazır mısınız?* *
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,1,Giris,164,618,"Bootcamp, **öğrendiklerinizi pratiğe dönüştüreceğiniz** , iş dünyasının dinamiklerini birebir deneyimleyeceğiniz ve ekip çalışmasının gücünü keşfedeceğiniz kapsamlı bir proje geliştirme maratonudur. Amacımız, sizi yalnızca teknik açıdan değil; proje yönetimi, takım çalışması ve girişimcilik bakış açısıyla da geleceğe hazırlamaktır. Bu süreçte oluşturacağınız ekiplerle, **çalışır bür ürün geliştirecek** ; Scrum metodolojisini uygulayarak profesyonel bir proje geliştirme deneyimi yaşayacaksınız. Her sprintte ilerlemenizi gösterecek, ekip olarak kararlar alacak ve ortaya çıkardığınız ürünle zirveye oynayacaksınız."
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,2,Giris,110,435,"Toplam **6 hafta** sürecek bu heyecan dolu yolculuk boyunca proje yönetimi süreçleriniz belirlenen kriterler doğrultusunda değerlendirilecek, düzenli geri bildirimlerle gelişiminiz desteklenecek ve finalde ortaya çıkardığınız ürün ayrıca puanlanacaktır. Tüm bunların sonunda ise en başarılı projeler arasına girerek ilk 3’te yer alma fırsatı sizi bekliyor. Gerçek bir ekip, gerçek bir ürün ve gerçek bir deneyim… **Şimdi sıra sizde!* *"
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,3,Giris,168,620,"Bootcamp ekipleri, farklı yetkinlikleri bir araya getirerek güçlü proje takımları oluşturmak amacıyla tasarlanmıştır. Yapay Zeka ve Veri Bilimi bursiyerleri karma ekipler halinde eşleştirilirken, No-Code/Low-Code bursiyerleri kendi programları içerisinde takımlaştırılmıştır. Her **takım 5 kişiden oluşmakta** olup, gerekli durumlarda ek bir üye dahil edilebilmektedir. Değerlendirme sürecinde Yapay Zeka & Veri Bilimi ekipleri kendi kategorilerinde, No-Code/Low-Code ekipleri ise kendi kategorilerinde yarışacaktır. Ekip içindeki görev dağılımı, çalışma düzeni ve zaman yönetimi **tamamen sizlerin sorumluluğundadır** ."
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,4,Giris,170,711,"Bu süreci planlarken takım arkadaşlarınızın eğitim, iş ve kişisel sorumlulukları olabileceğini göz önünde bulundurmanız önemlidir. **6 haftalık Bootcamp** boyunca her ekip üyesinin, proje hedefleri ile kendi günlük sorumlulukları arasında sağlıklı bir denge kurması beklenmektedir. Başarılı ekipler; yalnızca çok çalışan değil, zamanı doğru yöneten, birbirlerinin koşullarını anlayan ve gerektiğinde esneklik gösterebilen ekiplerdir. **Etkili iletişim, karşılıklı anlayış ve ortak sorumluluk bilinciyle** hem bireysel yükünüzü dengeleyebilir hem de takım olarak güçlü sonuçlar ortaya çıkarabilirsiniz. Takımlar açıklandıktan sonra, takım değişikliği talepleri için sınırlı süreli bir başvuru dönemi açılacaktır."
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,5,Giris,175,735,"19 Haziran **Cuma günü saat 20.00** sonrasında Slack üzerinden paylaşılacak takım değişikliği formu, **19 Haziran - 21 Haziran arasında** erişime açık olacaktır. Takım değişikliği talebinde bulunmak isteyen bursiyerlerin, form üzerinde taleplerinin gerekçesini açık ve detaylı bir şekilde belirtmeleri beklenmektedir. Başvurular,  ekip tarafından belirlenen kriterler doğrultusunda değerlendirilecektir. **Takım üyelerinden 3 veya daha fazla kişiye ulaşılamaması** ya da **özel bir durumunuzun olması halinde** takım değişikliği değerlendirmesinde dikkate alınabilecek başlıca kriterlerdir. Tüm taleplerin incelenmesinin ardından uygun bulunan başvurular için yeni takım eşleştirmeleri mümkün olan en kısa sürede gerçekleştirilecektir."
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,6,Giris,103,448,"Tüm talepler form üzerinde iletilmelidir. Bu sürecin tek seferlik bir fırsat olduğunu hatırlatmak isteriz. Takım değişikliği talebinizin kabul edilmesi ve yeni bir takıma yerleştirilmeniz durumunda, yeniden takım değişikliği yapma veya önceki takımınıza geri dönme hakkınız bulunmamaktadır. Bu nedenle başvurunuzu yapmadan önce mevcut durumunuzu dikkatlice değerlendirmeniz önemlidir. Bu etkinlikte belirli **bir tema kısıtlaması bulunmamaktadır.**"
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,7,Giris,129,550,"Katılımcılar farklı sektörlerdeki problemlere yönelik özgün proje fikirleri geliştirebilirler. Ancak her projede yer alması gereken bazı temel özellikler, teknolojiler ve uygulanması beklenen yöntemler bulunmaktadır ve **projelerin bu çerçeve doğrultusunda şekillendirilmesi gerekmektedir.* * Bu süreçte önemli olan, fikir üretim aşamasında çok uzun süre takılı kalmadan hızlıca bir yön belirlemek ve ilerlemeye başlamaktır. Farklı fikirleri değerlendirmek doğal olmakla birlikte, süreci geciktirecek şekilde fikir arayışında kaybolmamanız önemlidir."
cumle_bazli,37,YZTA Bootcamp 2026 (2).pdf,8,Giris,274,823,"Bu nedenle sizden beklentimiz, geliştirmeyi düşündüğünüz proje fikrini 21 Haziran Pazar akşamına kadar kısaca bizimle paylaşmanızdır. Ayrıca her ekipten bir iletişim sorumlusu **(Scrum Master)** ve bir yedek iletişim sorumlusu **(Product Owner)** belirlenmesi gerekmektedir. Bu kişilerin iletişim bilgileri form üzerinden alınacak olup, süreç boyunca oluşabilecek durumlarda akademi ekibi ve asistanlar tarafından bu kişilerle doğrudan iletişime geçilecektir. <!-- Start of picture text --> Bootcamp Takvimi<br>Takımların Açıklanması 2.Sprint Son Sprint<br>12 Haziran 2026 6 Temmuz 2026 20 Temmuz 2026<br>19 Temmuz 2026 02 Ağustos 2026<br>Değerlendirme Süreci<br>İlk Sprint Soru Cevap<br>Top 10 Sunum<br>19 Haziran 2026 6 Temmuz 2026 20.00<br>14 Ağustos<br>5 Temmuz 2026 20 Temmuz 2026 20.00<br><!-- End of picture text -->"
